'V_P1,'V_P2,current,charge,sensor,state
-0.07676767676767676,-0.2505050505050505,2.012248592498659e-06,4.0,0.15245193238217938,2
-0.07676767676767676,-0.2545454545454545,1.4605859921750945e-06,5.0,0.18789433669480982,2
-0.07676767676767676,-0.2585858585858586,1.4497299928621924e-07,5.0,0.18771936481857965,2
-0.07676767676767676,-0.26262626262626265,1.0522248682621079e-08,5.0,0.18754439294234948,2
-0.07676767676767676,-0.26666666666666666,2.627238797047362e-10,5.0,0.1873694210661193,2
-0.07676767676767676,-0.27070707070707073,5.7468108726426196e-12,5.0,0.18719444918988917,2
-0.07676767676767676,-0.27474747474747474,2.8583309658736345e-12,5.0,0.187019477313659,2
-0.07676767676767676,-0.2787878787878788,2.8459604042071623e-11,5.0,0.18684450543742884,2
-0.07676767676767676,-0.2828282828282828,2.7934223747328208e-11,5.0,0.18666953356119867,2
-0.07676767676767676,-0.2868686868686869,2.2927674935148343e-10,5.0,0.18649456168496853,2
-0.07676767676767676,-0.2909090909090909,5.21146254380291e-10,6.0,0.221936965997599,2
-0.07676767676767676,-0.29494949494949496,1.3330161230971384e-10,6.0,0.22176199412136882,2
-0.07676767676767676,-0.298989898989899,2.8501219061729944e-11,6.0,0.22158702224513865,2
-0.07676767676767676,-0.30303030303030304,2.8008292838330254e-12,6.0,0.2214120503689085,2
-0.07676767676767676,-0.30707070707070705,5.547023334274841e-13,6.0,0.22123707849267832,2
-0.07676767676767676,-0.3111111111111111,1.0266044833257277e-13,6.0,0.22106210661644815,2
-0.07676767676767676,-0.3151515151515151,6.680550600338142e-14,6.0,0.22107718190510442,2
-0.07676767676767676,-0.3191919191919192,4.2886963322357747e-13,6.0,0.22090221002887425,2
-0.07676767676767676,-0.3232323232323232,9.423422986953344e-12,6.0,0.22072723815264408,2
-0.07676767676767676,-0.32727272727272727,4.482558277961593e-12,7.0,0.2561696424652745,2
-0.07676767676767676,-0.33131313131313134,6.903704401955889e-13,7.0,0.25599467058904435,2
-0.07676767676767676,-0.33535353535353535,8.513271171638553e-13,7.0,0.2558196987128142,2
-0.07676767676767676,-0.3393939393939394,5.470605736008834e-12,7.0,0.255644726836584,2
-0.07676767676767676,-0.3434343434343434,1.9369632819652714e-10,1.0,0.04176549782719023,1
-0.07676767676767676,-0.3474747474747475,5.460847595484844e-10,1.0,0.04159052595096007,1
-0.07676767676767676,-0.3515151515151515,1.5301745592524938e-09,1.0,0.04141555407472991,1
-0.07676767676767676,-0.35555555555555557,4.261802999808978e-09,1.0,0.04124058219849975,1
-0.07676767676767676,-0.3595959595959596,5.207548945510877e-08,1.0,0.04106561032226959,1
-0.07676767676767676,-0.36363636363636365,1.5244578658087635e-07,1.0,0.04089063844603943,1
-0.07676767676767676,-0.36767676767676766,4.4271596543744033e-07,1.0,0.04071566656980926,1
-0.07676767676767676,-0.3717171717171717,1.261509409293339e-06,1.0,0.040540694693579106,1
-0.07676767676767676,-0.37575757575757573,1.1073789763015597e-05,1.0,0.040365722817348945,1
-0.07676767676767676,-0.3797979797979798,2.008299953303762e-05,1.0,0.040190750941118784,1
-0.07676767676767676,-0.3838383838383838,2.3217533650529594e-05,1.0,0.04001577906488862,1
-0.07676767676767676,-0.3878787878787879,3.303223295782878e-07,0.0,0.0,0
-0.07676767676767676,-0.39191919191919194,3.282299117186294e-07,0.0,0.0,0
-0.07676767676767676,-0.39595959595959596,3.2835030281593126e-07,0.0,0.0,0
-0.07676767676767676,-0.4,3.2870148878988535e-07,0.0,0.0,0
-0.0808080808080808,-0.0,2.0808486099442323e-24,0.0,0.020996966807708,1
-0.0808080808080808,-0.00404040404040404,5.2603485482737436e-24,0.0,0.02082199493147784,1
-0.0808080808080808,-0.00808080808080808,1.1380507139315298e-23,0.0,0.02064702305524768,1
-0.0808080808080808,-0.012121212121212121,2.6502932790485975e-23,0.0,0.020472051179017518,1
-0.0808080808080808,-0.01616161616161616,6.210857588042448e-23,0.0,0.020297079302787357,1
-0.0808080808080808,-0.0202020202020202,1.4893679224847288e-22,0.0,0.020122107426557196,1
-0.0808080808080808,-0.024242424242424242,3.6807300632100038e-22,0.0,0.019947135550327035,1
-0.0808080808080808,-0.028282828282828285,8.910302772036638e-22,0.0,0.019772163674096874,1
-0.0808080808080808,-0.03232323232323232,4.714909650813023e-21,0.0,0.019597191797866714,1
-0.0808080808080808,-0.03636363636363636,1.2633141663767994e-20,0.0,0.019422219921636553,1
-0.0808080808080808,-0.0404040404040404,3.2449880132708874e-20,0.0,0.019247248045406392,1
-0.0808080808080808,-0.044444444444444446,8.879029830626077e-20,0.0,0.01907227616917623,1
-0.0808080808080808,-0.048484848484848485,2.528312443350293e-19,0.0,0.01889730429294607,1
-0.0808080808080808,-0.052525252525252523,7.978395855860515e-19,0.0,0.01872233241671591,1
-0.0808080808080808,-0.05656565656565657,-8.73411873391502e-21,0.0,0.01854736054048575,2
-0.0808080808080808,-0.06060606060606061,1.1790303516843763e-20,0.0,0.018372388664255588,2
-0.0808080808080808,-0.06464646464646465,1.6873772324231488e-18,0.0,0.018197416788025427,2
-0.0808080808080808,-0.06868686868686869,1.2078292102704193e-16,0.0,0.018022444911795266,2
-0.0808080808080808,-0.07272727272727272,3.2155030883572616e-15,0.0,0.017847473035565106,2
-0.0808080808080808,-0.07676767676767676,7.240857837448058e-14,0.0,0.017672501159334945,2
-0.0808080808080808,-0.0808080808080808,2.635425524351842e-13,0.0,0.017497529283104784,2
-0.0808080808080808,-0.08484848484848485,7.92785667565059e-13,0.0,0.017322557406874623,2
-0.0808080808080808,-0.08888888888888889,3.934796924259457e-12,0.0,0.017147585530644462,2
-0.0808080808080808,-0.09292929292929293,1.1863540772084533e-11,0.0,0.0169726136544143,2
-0.0808080808080808,-0.09696969696969697,3.5044040020253164e-11,0.0,0.01679764177818414,2
-0.0808080808080808,-0.10101010101010101,7.894484287457344e-11,0.0,0.01662266990195398,2
-0.0808080808080808,-0.10505050505050505,2.6288170932401128e-11,1.0,0.05206507421458443,2
-0.0808080808080808,-0.10909090909090909,3.886050844863823e-12,1.0,0.05189010233835427,2
-0.0808080808080808,-0.11313131313131314,6.920183268688183e-13,1.0,0.05171513046212411,2
-0.0808080808080808,-0.11717171717171718,7.122044350540236e-14,1.0,0.05154015858589395,2
-0.0808080808080808,-0.12121212121212122,8.637573388447632e-15,1.0,0.051365186709663786,2
-0.0808080808080808,-0.12525252525252525,1.1096708675588983e-15,1.0,0.051190214833433625,2
-0.0808080808080808,-0.1292929292929293,4.1014831879627895e-15,1.0,0.051015242957203465,2
-0.0808080808080808,-0.13333333333333333,3.7213446600437197e-13,1.0,0.050840271080973304,2
-0.0808080808080808,-0.13737373737373737,1.898124051907202e-11,1.0,0.05066529920474314,2
-0.0808080808080808,-0.1414141414141414,9.1664074577567e-10,1.0,0.05049032732851298,2
-0.0808080808080808,-0.14545454545454545,2.803380926734301e-08,1.0,0.05031535545228282,2
-0.0808080808080808,-0.1494949494949495,2.73159314813242e-07,1.0,0.05014038357605266,2
-0.0808080808080808,-0.15353535353535352,1.0963574876210423e-06,1.0,0.0499654116998225,2
-0.0808080808080808,-0.15757575757575756,1.2878295107784162e-06,2.0,0.08540781601245295,2
-0.0808080808080808,-0.1616161616161616,1.503933568201886e-07,2.0,0.08523284413622279,2
-0.0808080808080808,-0.16565656565656567,3.202750987707257e-08,2.0,0.08505787225999262,2
-0.0808080808080808,-0.1696969696969697,4.2475111073959185e-09,2.0,0.08488290038376246,2
-0.0808080808080808,-0.17373737373737375,3.8177380902658066e-10,2.0,0.0847079285075323,2
-0.0808080808080808,-0.17777777777777778,2.258382857428654e-11,2.0,0.08453295663130214,2
-0.0808080808080808,-0.18181818181818182,9.998428446012877e-12,2.0,0.08435798475507197,2
-0.0808080808080808,-0.18585858585858586,3.275059926128198e-10,2.0,0.08418301287884182,2
-0.0808080808080808,-0.1898989898989899,8.570342752532446e-09,3.0,0.11943537002658589,2
-0.0808080808080808,-0.19393939393939394,1.646134575177278e-07,3.0,0.11926039815035572,2
-0.0808080808080808,-0.19797979797979798,2.2074765471954484e-06,3.0,0.11908542627412555,2
-0.0808080808080808,-0.20202020202020202,7.422860621945813e-06,3.0,0.1189104543978954,2
-0.0808080808080808,-0.20606060606060606,1.85851810713625e-05,3.0,0.11892552968655162,2
-0.0808080808080808,-0.2101010101010101,3.110808290821805e-05,3.0,0.11875055781032146,2
-0.0808080808080808,-0.21414141414141413,2.7856533946698853e-06,4.0,0.1540029149580655,2
-0.0808080808080808,-0.21818181818181817,6.693582939622446e-08,4.0,0.15382794308183537,2
-0.0808080808080808,-0.2222222222222222,1.6373137496544415e-09,4.0,0.1536529712056052,2
-0.0808080808080808,-0.22626262626262628,3.721111537012533e-11,4.0,0.15347799932937503,2
-0.0808080808080808,-0.23030303030303031,5.6344051219317884e-12,4.0,0.15330302745314486,2
-0.0808080808080808,-0.23434343434343435,1.5623480834908076e-10,4.0,0.1531280555769147,2
-0.0808080808080808,-0.2383838383838384,2.0503205814541675e-09,4.0,0.15295308370068456,2
-0.0808080808080808,-0.24242424242424243,7.886071307368922e-09,4.0,0.1527781118244544,2
-0.0808080808080808,-0.24646464646464647,2.6465945367240825e-08,4.0,0.15260313994822422,2
-0.0808080808080808,-0.2505050505050505,1.1600984778950341e-07,5.0,0.18804554426085465,2
-0.0808080808080808,-0.2545454545454545,4.072818910630001e-08,5.0,0.1878705723846245,2
-0.0808080808080808,-0.2585858585858586,8.240417971117908e-09,5.0,0.18769560050839434,2
-0.0808080808080808,-0.26262626262626265,1.300089460250321e-09,5.0,0.18752062863216418,2
-0.0808080808080808,-0.26666666666666666,6.454897017023635e-11,5.0,0.187345656755934,2
-0.0808080808080808,-0.27070707070707073,6.353417154083932e-13,5.0,0.18717068487970387,2
-0.0808080808080808,-0.27474747474747474,3.4130578324867624e-13,5.0,0.1869957130034737,2
-0.0808080808080808,-0.2787878787878788,1.5810641459205848e-12,5.0,0.18682074112724353,2
-0.0808080808080808,-0.2828282828282828,4.0810392898956335e-12,5.0,0.18664576925101337,2
-0.0808080808080808,-0.2868686868686869,3.5021498602004244e-11,5.0,0.18647079737478323,2
-0.0808080808080808,-0.2909090909090909,2.6872030828223754e-11,6.0,0.22191320168741369,2
-0.0808080808080808,-0.29494949494949496,2.9530643280376694e-12,6.0,0.22173822981118352,2
-0.0808080808080808,-0.298989898989899,5.9922388318041e-13,6.0,0.22156325793495335,2
-0.0808080808080808,-0.30303030303030304,1.2894692850272083e-13,6.0,0.22138828605872318,2
-0.0808080808080808,-0.30707070707070705,3.300932424135576e-13,6.0,0.22121331418249301,2
-0.0808080808080808,-0.3111111111111111,1.8032046247930401e-12,6.0,0.22103834230626285,2
-0.0808080808080808,-0.3151515151515151,5.677684743900554e-11,6.0,0.2208633704300327,2
-0.0808080808080808,-0.3191919191919192,3.4787998936931133e-10,6.0,0.22068839855380257,2
-0.0808080808080808,-0.3232323232323232,1.314002111647734e-09,6.0,0.2205134266775724,2
-0.0808080808080808,-0.32727272727272727,1.6333521877568122e-10,7.0,0.2561458781550892,2
-0.0808080808080808,-0.33131313131313134,5.8179573552244025e-11,7.0,0.25597090627885905,2
-0.0808080808080808,-0.33535353535353535,1.4154539223120664e-10,7.0,0.25579593440262893,2
-0.0808080808080808,-0.3393939393939394,1.4736687223256858e-10,7.0,0.25562096252639877,2
-0.0808080808080808,-0.3434343434343434,2.760219693280498e-08,1.0,0.04174173351700494,1
-0.0808080808080808,-0.3474747474747475,7.730775503139009e-08,1.0,0.04156676164077478,1
-0.0808080808080808,-0.3515151515151515,7.995157747206032e-07,1.0,0.04139178976454462,1
-0.0808080808080808,-0.35555555555555557,2.2687995231159472e-06,1.0,0.04121681788831446,1
-0.0808080808080808,-0.3595959595959596,6.031779355490612e-06,1.0,0.0410418460120843,1
-0.0808080808080808,-0.36363636363636365,1.381614183906047e-05,1.0,0.04086687413585414,1
-0.0808080808080808,-0.36767676767676766,2.5104904901523876e-05,1.0,0.04069190225962397,1
-0.0808080808080808,-0.3717171717171717,1.642007890489419e-05,2.0,0.07613430657225442,1
-0.0808080808080808,-0.37575757575757573,7.519495212369334e-06,2.0,0.07595933469602426,1
-0.0808080808080808,-0.3797979797979798,2.8416767782234724e-06,2.0,0.0757843628197941,1
-0.0808080808080808,-0.3838383838383838,3.953934730608469e-07,0.0,0.0,0
-0.0808080808080808,-0.3878787878787879,3.973955134975482e-07,0.0,0.0,0
-0.0808080808080808,-0.39191919191919194,3.9950073653509953e-07,0.0,0.0,0
-0.0808080808080808,-0.39595959595959596,4.017059844135639e-07,0.0,0.0,0
-0.0808080808080808,-0.4,4.0400929114841213e-07,0.0,0.0,0
-0.08484848484848485,-0.0,4.3877328074090095e-23,0.0,0.02097320249752271,1
-0.08484848484848485,-0.00404040404040404,1.0603272841594735e-22,0.0,0.02079823062129255,1
-0.08484848484848485,-0.00808080808080808,5.386245425461243e-22,0.0,0.02062325874506239,1
-0.08484848484848485,-0.012121212121212121,1.3721739909043782e-21,0.0,0.020448286868832228,1
-0.08484848484848485,-0.01616161616161616,3.4595107748128214e-21,0.0,0.020273314992602067,1
-0.08484848484848485,-0.0202020202020202,8.700973515012088e-21,0.0,0.020098343116371906,1
-0.08484848484848485,-0.024242424242424242,2.1164324186447495e-20,0.0,0.019923371240141746,1
-0.08484848484848485,-0.028282828282828285,5.0974147563899864e-20,0.0,0.019748399363911585,1
-0.08484848484848485,-0.03232323232323232,1.349284772868055e-19,0.0,0.019573427487681424,1
-0.08484848484848485,-0.03636363636363636,3.4807000618274483e-19,0.0,0.019398455611451263,1
-0.08484848484848485,-0.0404040404040404,9.291000336748565e-19,0.0,0.019223483735221102,1
-0.08484848484848485,-0.044444444444444446,2.5581036563325616e-18,0.0,0.01904851185899094,1
-0.08484848484848485,-0.048484848484848485,7.214775640228763e-18,0.0,0.01887353998276078,1
-0.08484848484848485,-0.052525252525252523,2.186547178587669e-17,0.0,0.01869856810653062,1
-0.08484848484848485,-0.05656565656565657,1.0255461274158536e-22,0.0,0.01852359623030046,2
-0.08484848484848485,-0.06060606060606061,2.835455484764464e-20,0.0,0.018348624354070298,2
-0.08484848484848485,-0.06464646464646465,3.734736905026864e-18,0.0,0.018173652477840137,2
-0.08484848484848485,-0.06868686868686869,2.967129065862357e-16,0.0,0.017998680601609977,2
-0.08484848484848485,-0.07272727272727272,7.946842457084478e-15,0.0,0.017823708725379816,2
-0.08484848484848485,-0.07676767676767676,5.095912780635947e-13,0.0,0.017648736849149655,2
-0.08484848484848485,-0.0808080808080808,9.601460109863688e-12,0.0,0.017473764972919494,2
-0.08484848484848485,-0.08484848484848485,4.09164749335589e-11,0.0,0.017298793096689333,2
-0.08484848484848485,-0.08888888888888889,1.2379157722322448e-10,0.0,0.017123821220459173,2
-0.08484848484848485,-0.09292929292929293,3.6243493187300036e-10,0.0,0.016948849344229012,2
-0.08484848484848485,-0.09696969696969697,1.0395035339588026e-09,0.0,0.01677387746799885,2
-0.08484848484848485,-0.10101010101010101,1.621455458573437e-09,1.0,0.0522162817806293,2
-0.08484848484848485,-0.10505050505050505,3.492706987857636e-10,1.0,0.05204130990439914,2
-0.08484848484848485,-0.10909090909090909,5.310966678157552e-11,1.0,0.05186633802816898,2
-0.08484848484848485,-0.11313131313131314,7.887475054420246e-12,1.0,0.05169136615193882,2
-0.08484848484848485,-0.11717171717171718,7.40248456296947e-13,1.0,0.05151639427570866,2
-0.08484848484848485,-0.12121212121212122,8.57814579033933e-14,1.0,0.0513414223994785,2
-0.08484848484848485,-0.12525252525252525,1.190356986448886e-14,1.0,0.051166450523248336,2
-0.08484848484848485,-0.1292929292929293,1.3879401175219054e-14,1.0,0.050991478647018175,2
-0.08484848484848485,-0.13333333333333333,1.2499258076863914e-12,1.0,0.050816506770788014,2
-0.08484848484848485,-0.13737373737373737,6.270936751548819e-11,1.0,0.05064153489455785,2
-0.08484848484848485,-0.1414141414141414,3.0719040847997437e-09,1.0,0.05046656301832769,2
-0.08484848484848485,-0.14545454545454545,1.3405292707555827e-07,1.0,0.05029159114209753,2
-0.08484848484848485,-0.1494949494949495,3.070951540409739e-06,1.0,0.05011661926586737,2
-0.08484848484848485,-0.15353535353535352,1.6021265363565758e-05,1.0,0.04994164738963721,2
-0.08484848484848485,-0.15757575757575756,5.94345601150567e-06,2.0,0.08538405170226766,2
-0.08484848484848485,-0.1616161616161616,6.367556005006622e-07,2.0,0.0852090798260375,2
-0.08484848484848485,-0.16565656565656567,4.008200648056341e-07,2.0,0.08503410794980733,2
-0.08484848484848485,-0.1696969696969697,4.095985990617754e-08,2.0,0.08485913607357717,2
-0.08484848484848485,-0.17373737373737375,2.0699475034093472e-09,2.0,0.084684164197347,2
-0.08484848484848485,-0.17777777777777778,1.1326846416272756e-10,3.0,0.11993652134509107,2
-0.08484848484848485,-0.18181818181818182,1.0503051626323582e-11,3.0,0.1197615494688609,2
-0.08484848484848485,-0.18585858585858586,1.1827977680812672e-10,3.0,0.11958657759263075,2
-0.08484848484848485,-0.1898989898989899,1.9478560867112847e-09,3.0,0.1194116057164006,2
-0.08484848484848485,-0.19393939393939394,2.996542378173689e-08,3.0,0.11923663384017043,2
-0.08484848484848485,-0.19797979797979798,3.4636638139451417e-07,3.0,0.11906166196394026,2
-0.08484848484848485,-0.20202020202020202,1.1677565268131e-06,3.0,0.1188866900877101,2
-0.08484848484848485,-0.20606060606060606,9.648159489598753e-06,3.0,0.11871171821147994,2
-0.08484848484848485,-0.2101010101010101,9.679946267893427e-06,4.0,0.1541541225241104,2
-0.08484848484848485,-0.21414141414141413,7.655996374900322e-07,4.0,0.15397915064788023,2
-0.08484848484848485,-0.21818181818181817,1.770933990862645e-08,4.0,0.1538041787716501,2
-0.08484848484848485,-0.2222222222222222,3.9886317861285994e-10,4.0,0.15362920689541992,2
-0.08484848484848485,-0.22626262626262628,8.769420724112859e-12,4.0,0.15345423501918976,2
-0.08484848484848485,-0.23030303030303031,5.666200608448578e-13,4.0,0.1532792631429596,2
-0.08484848484848485,-0.23434343434343435,8.350873784164239e-12,4.0,0.15310429126672942,2
-0.08484848484848485,-0.2383838383838384,8.198637587570572e-11,4.0,0.15292931939049928,2
-0.08484848484848485,-0.24242424242424243,2.3162607284062309e-10,4.0,0.1527543475142691,2
-0.08484848484848485,-0.24646464646464647,2.0994792092923406e-09,4.0,0.15257937563803894,2
-0.08484848484848485,-0.2505050505050505,3.0425120569842915e-09,5.0,0.18802177995066938,2
-0.08484848484848485,-0.2545454545454545,7.950696403293471e-10,5.0,0.18784680807443924,2
-0.08484848484848485,-0.2585858585858586,1.016025458597214e-10,5.0,0.18767183619820907,2
-0.08484848484848485,-0.26262626262626265,2.2102540516803618e-11,5.0,0.1874968643219789,2
-0.08484848484848485,-0.26666666666666666,3.750387706446806e-12,5.0,0.18732189244574873,2
-0.08484848484848485,-0.27070707070707073,1.1171957927861878e-13,5.0,0.1871469205695186,2
-0.08484848484848485,-0.27474747474747474,2.997143415627576e-14,5.0,0.18697194869328843,2
-0.08484848484848485,-0.2787878787878788,8.11860397080398e-14,5.0,0.18679697681705826,2
-0.08484848484848485,-0.2828282828282828,4.611665077457396e-13,5.0,0.1866220049408281,2
-0.08484848484848485,-0.2868686868686869,1.6929407888607922e-12,6.0,0.22206440925345855,2
-0.08484848484848485,-0.2909090909090909,3.766707042718384e-13,6.0,0.22188943737722838,2
-0.08484848484848485,-0.29494949494949496,1.0776189084991336e-13,6.0,0.22171446550099821,2
-0.08484848484848485,-0.298989898989899,1.9484229635643386e-13,6.0,0.22153949362476807,2
-0.08484848484848485,-0.30303030303030304,1.6969932268556493e-12,6.0,0.22136452174853793,2
-0.08484848484848485,-0.30707070707070705,3.9178479687462984e-11,6.0,0.22118954987230777,2
-0.08484848484848485,-0.3111111111111111,3.1200072332847895e-10,6.0,0.2210145779960776,2
-0.08484848484848485,-0.3151515151515151,1.8858538343985556e-09,6.0,0.22083960611984743,2
-0.08484848484848485,-0.3191919191919192,1.0842854995401698e-08,6.0,0.22066463424361726,2
-0.08484848484848485,-0.3232323232323232,9.23133178939173e-09,7.0,0.2561070385562477,2
-0.08484848484848485,-0.32727272727272727,3.931656566434734e-09,7.0,0.25593206668001756,2
-0.08484848484848485,-0.33131313131313134,3.781086818170925e-09,7.0,0.2557570948037874,2
-0.08484848484848485,-0.33535353535353535,9.92633285861029e-10,7.0,0.2555821229275572,2
-0.08484848484848485,-0.3393939393939394,8.200527831173659e-10,7.0,0.25540715105132705,2
-0.08484848484848485,-0.3434343434343434,7.94495278404703e-07,1.0,0.04171796920681965,1
-0.08484848484848485,-0.3474747474747475,7.113978966594478e-06,1.0,0.04154299733058949,1
-0.08484848484848485,-0.3515151515151515,1.3801383611676223e-05,1.0,0.04136802545435933,1
-0.08484848484848485,-0.35555555555555557,2.4040095728041515e-05,1.0,0.04119305357812917,1
-0.08484848484848485,-0.3595959595959596,2.8006012536561185e-05,1.0,0.04101808170189901,1
-0.08484848484848485,-0.36363636363636365,8.835371887124234e-06,2.0,0.07646048601452946,1
-0.08484848484848485,-0.36767676767676766,3.3939884348007674e-06,2.0,0.07628551413829929,1
-0.08484848484848485,-0.3717171717171717,1.191481166380307e-06,2.0,0.07611054226206913,1
-0.08484848484848485,-0.37575757575757573,4.0587922438567244e-07,2.0,0.07593557038583897,1
-0.08484848484848485,-0.3797979797979798,4.1241095667176367e-07,0.0,0.0,0
-0.08484848484848485,-0.3838383838383838,4.151869456085254e-07,0.0,0.0,0
-0.08484848484848485,-0.3878787878787879,4.1807009412916205e-07,0.0,0.0,0
-0.08484848484848485,-0.39191919191919194,4.210654459827438e-07,0.0,0.0,0
-0.08484848484848485,-0.39595959595959596,4.2417945264664274e-07,0.0,0.0,0
-0.08484848484848485,-0.4,4.274199674385851e-07,0.0,0.0,0
-0.08888888888888889,-0.0,2.6749640568461803e-21,0.0,0.02094943818733742,1
-0.08888888888888889,-0.00404040404040404,6.4383580769658275e-21,0.0,0.02077446631110726,1
-0.08888888888888889,-0.00808080808080808,1.521772137214061e-20,0.0,0.0205994944348771,1
-0.08888888888888889,-0.012121212121212121,3.60379725925859e-20,0.0,0.020424522558646938,1
-0.08888888888888889,-0.01616161616161616,8.645516898683942e-20,0.0,0.020249550682416777,1
-0.08888888888888889,-0.0202020202020202,2.1306049640758528e-19,0.0,0.020074578806186617,1
-0.08888888888888889,-0.024242424242424242,5.292426070048097e-19,0.0,0.019899606929956456,1
-0.08888888888888889,-0.028282828282828285,1.303149328869156e-18,0.0,0.019724635053726295,1
-0.08888888888888889,-0.03232323232323232,5.506170495187972e-18,0.0,0.019549663177496134,1
-0.08888888888888889,-0.03636363636363636,1.4403289433533772e-17,0.0,0.019374691301265973,1
-0.08888888888888889,-0.0404040404040404,3.908818798631652e-17,0.0,0.019199719425035813,1
-0.08888888888888889,-0.044444444444444446,1.0846062469734649e-16,0.0,0.019024747548805652,1
-0.08888888888888889,-0.048484848484848485,3.1612157344523464e-16,0.0,0.01884977567257549,1
-0.08888888888888889,-0.052525252525252523,9.730232538676442e-16,0.0,0.01867480379634533,1
-0.08888888888888889,-0.05656565656565657,6.962813612554876e-21,0.0,0.01849983192011517,2
-0.08888888888888889,-0.06060606060606061,5.79925756572056e-20,0.0,0.01832486004388501,2
-0.08888888888888889,-0.06464646464646465,8.306716431925523e-18,0.0,0.018149888167654848,2
-0.08888888888888889,-0.06868686868686869,7.593453249210792e-16,0.0,0.017974916291424687,2
-0.08888888888888889,-0.07272727272727272,4.2790773311643994e-14,0.0,0.017799944415194526,2
-0.08888888888888889,-0.07676767676767676,1.404312697800484e-12,0.0,0.017624972538964365,2
-0.08888888888888889,-0.0808080808080808,5.900104581458602e-11,0.0,0.017450000662734205,2
-0.08888888888888889,-0.08484848484848485,7.744657315835057e-10,0.0,0.017275028786504044,2
-0.08888888888888889,-0.08888888888888889,3.4175524840567356e-09,0.0,0.017100056910273883,2
-0.08888888888888889,-0.09292929292929293,1.0324475574420793e-08,0.0,0.016925085034043722,2
-0.08888888888888889,-0.09696969696969697,2.8608531155351875e-08,0.0,0.01675011315781356,2
-0.08888888888888889,-0.10101010101010101,2.4662657483258634e-08,1.0,0.05219251747044401,2
-0.08888888888888889,-0.10505050505050505,3.749732059461979e-09,1.0,0.05201754559421385,2
-0.08888888888888889,-0.10909090909090909,9.305101819470735e-10,1.0,0.05184257371798369,2
-0.08888888888888889,-0.11313131313131314,1.0337950909948259e-10,1.0,0.05166760184175353,2
-0.08888888888888889,-0.11717171717171718,1.2351723686351653e-11,1.0,0.05149262996552337,2
-0.08888888888888889,-0.12121212121212122,1.4825726728776243e-12,1.0,0.05131765808929321,2
-0.08888888888888889,-0.12525252525252525,1.874117713756505e-13,1.0,0.051142686213063046,2
-0.08888888888888889,-0.1292929292929293,9.789477160262775e-14,1.0,0.050967714336832885,2
-0.08888888888888889,-0.13333333333333333,3.987335565047418e-12,1.0,0.050792742460602724,2
-0.08888888888888889,-0.13737373737373737,1.809479932325469e-10,1.0,0.050617770584372564,2
-0.08888888888888889,-0.1414141414141414,6.9599876616433126e-09,1.0,0.0504427987081424,2
-0.08888888888888889,-0.14545454545454545,1.8464464035761076e-07,2.0,0.08569515585588644,2
-0.08888888888888889,-0.1494949494949495,4.512117965746848e-06,2.0,0.08552018397965629,2
-0.08888888888888889,-0.15353535353535352,1.9350204269382346e-05,2.0,0.08534521210342613,2
-0.08888888888888889,-0.15757575757575756,9.545165473874726e-06,2.0,0.08536028739208236,2
-0.08888888888888889,-0.1616161616161616,1.634422041031896e-05,2.0,0.08518531551585219,2
-0.08888888888888889,-0.16565656565656567,2.741112285524662e-06,3.0,0.12043767266359624,2
-0.08888888888888889,-0.1696969696969697,1.0785463927532864e-07,3.0,0.12026270078736609,2
-0.08888888888888889,-0.17373737373737375,1.9861225067759953e-09,3.0,0.12008772891113592,2
-0.08888888888888889,-0.17777777777777778,5.438823903728985e-11,3.0,0.11991275703490577,2
-0.08888888888888889,-0.18181818181818182,2.035749569548046e-12,3.0,0.1197377851586756,2
-0.08888888888888889,-0.18585858585858586,7.0786632818016165e-12,3.0,0.11956281328244545,2
-0.08888888888888889,-0.1898989898989899,1.0912864382722423e-10,3.0,0.11938784140621529,2
-0.08888888888888889,-0.19393939393939394,1.4632104582606596e-09,3.0,0.11921286952998512,2
-0.08888888888888889,-0.19797979797979798,1.9836447003728933e-08,3.0,0.11903789765375496,2
-0.08888888888888889,-0.20202020202020202,9.562874219224166e-08,3.0,0.1188629257775248,2
-0.08888888888888889,-0.20606060606060606,6.270341076902167e-07,4.0,0.15430533009015526,2
-0.08888888888888889,-0.2101010101010101,3.1206186831272324e-07,4.0,0.1541303582139251,2
-0.08888888888888889,-0.21414141414141413,6.215641830376526e-08,4.0,0.15395538633769493,2
-0.08888888888888889,-0.21818181818181817,3.5157259992101432e-09,4.0,0.1537804144614648,2
-0.08888888888888889,-0.2222222222222222,9.959077741654057e-11,4.0,0.15360544258523462,2
-0.08888888888888889,-0.22626262626262628,2.285296081880742e-12,4.0,0.15343047070900445,2
-0.08888888888888889,-0.23030303030303031,1.2845048586026307e-13,4.0,0.15325549883277428,2
-0.08888888888888889,-0.23434343434343435,1.3820949814642756e-12,4.0,0.15308052695654412,2
-0.08888888888888889,-0.2383838383838384,7.952502680958515e-12,4.0,0.15290555508031398,2
-0.08888888888888889,-0.24242424242424243,3.289004904943473e-11,4.0,0.1527305832040838,2
-0.08888888888888889,-0.24646464646464647,2.4621907983116255e-10,4.0,0.15255561132785364,2
-0.08888888888888889,-0.2505050505050505,7.994568318827131e-11,5.0,0.18799801564048407,2
-0.08888888888888889,-0.2545454545454545,1.8574295392952746e-11,5.0,0.18782304376425393,2
-0.08888888888888889,-0.2585858585858586,4.205703648437461e-12,5.0,0.18764807188802377,2
